0,-5.302999091,0,-1.029492712,0,0,8.007868608,0.621550149,8.26264381,0,-11.03927162,0,0,-0.170799057,10.4339532,0,0,0,-2.509499108,-5.15815842,0,0,6.469207368,-12.26466086,0,-12.56481109,11.08542053,0,0,0,-3.061845005,0.988457355,0,12.8752758,0,0,-0.080068515,-5.975112823,5.732251291,0.271803513,5.586814469,0,7.212198641,0.968922689,0,2.794110407,0,1.573686079,0,10.35773113,-4.303227237,6.137379858,0,-2.398572182,0,0,-1.427567114,-4.341219276,0,4.185063415,-0.879187794,2.580818813,-1.892868285,8.407653514,-14.49641024,-4.248502511,0,1.67370509,0,-1.877142822,0,0,0,0,0,0,-0.910150331,-0.681376655,0,0,-1.870910352,-2.936419325,0,0,-1.579274096,0,-8.523951741,0,0,0,4.95447966,8.113828717,-5.10694486,-10.41010682,0,-1.823630497,-4.100732406,-4.91587664,-2.378254732,8.752061209
0,5.302999091,0,1.029492712,0,0,-8.007868608,-0.621550149,-8.26264381,0,11.03927162,0,0,0.170799057,-10.4339532,0,0,0,2.509499108,5.15815842,0,0,-6.469207368,12.26466086,0,12.56481109,-11.08542053,0,0,0,3.061845005,-0.988457355,0,-12.8752758,0,0,0.080068515,5.975112823,-5.732251291,-0.271803513,-5.586814469,0,-7.212198641,-0.968922689,0,-2.794110407,0,-1.573686079,0,-10.35773113,4.303227237,-6.137379858,0,2.398572182,0,0,1.427567114,4.341219276,0,-4.185063415,0.879187794,-2.580818813,1.892868285,-8.407653514,14.49641024,4.248502511,0,-1.67370509,0,1.877142822,0,0,0,0,0,0,0.910150331,0.681376655,0,0,1.870910352,2.936419325,0,0,1.579274096,0,8.523951741,0,0,0,-4.95447966,-8.113828717,5.10694486,10.41010682,0,1.823630497,4.100732406,4.91587664,2.378254732,-8.752061209
0,5.302999091,0,1.029492712,0,0,-8.007868608,-0.621550149,-8.26264381,0,11.03927162,0,0,0.170799057,-10.4339532,0,0,0,2.509499108,5.15815842,0,0,-6.469207368,12.26466086,0,12.56481109,-11.08542053,0,0,0,3.061845005,-0.988457355,0,-12.8752758,0,0,0.080068515,5.975112823,-5.732251291,-0.271803513,-5.586814469,0,-7.212198641,-0.968922689,0,-2.794110407,0,-1.573686079,0,-10.35773113,4.303227237,-6.137379858,0,2.398572182,0,0,1.427567114,4.341219276,0,-4.185063415,0.879187794,-2.580818813,1.892868285,-8.407653514,14.49641024,4.248502511,0,-1.67370509,0,1.877142822,0,0,0,0,0,0,0.910150331,0.681376655,0,0,1.870910352,2.936419325,0,0,1.579274096,0,8.523951741,0,0,0,-4.95447966,-8.113828717,5.10694486,10.41010682,0,1.823630497,4.100732406,4.91587664,2.378254732,-8.752061209
0,5.302999091,0,1.029492712,0,0,-8.007868608,-0.621550149,-8.26264381,0,11.03927162,0,0,0.170799057,-10.4339532,0,0,0,2.509499108,5.15815842,0,0,-6.469207368,12.26466086,0,12.56481109,-11.08542053,0,0,0,3.061845005,-0.988457355,0,-12.8752758,0,0,0.080068515,5.975112823,-5.732251291,-0.271803513,-5.586814469,0,-7.212198641,-0.968922689,0,-2.794110407,0,-1.573686079,0,-10.35773113,4.303227237,-6.137379858,0,2.398572182,0,0,1.427567114,4.341219276,0,-4.185063415,0.879187794,-2.580818813,1.892868285,-8.407653514,14.49641024,4.248502511,0,-1.67370509,0,1.877142822,0,0,0,0,0,0,0.910150331,0.681376655,0,0,1.870910352,2.936419325,0,0,1.579274096,0,8.523951741,0,0,0,-4.95447966,-8.113828717,5.10694486,10.41010682,0,1.823630497,4.100732406,4.91587664,2.378254732,-8.752061209
0,-5.302999091,0,-1.029492712,0,0,8.007868608,0.621550149,8.26264381,0,-11.03927162,0,0,-0.170799057,10.4339532,0,0,0,-2.509499108,-5.15815842,0,0,6.469207368,-12.26466086,0,-12.56481109,11.08542053,0,0,0,-3.061845005,0.988457355,0,12.8752758,0,0,-0.080068515,-5.975112823,5.732251291,0.271803513,5.586814469,0,7.212198641,0.968922689,0,2.794110407,0,1.573686079,0,10.35773113,-4.303227237,6.137379858,0,-2.398572182,0,0,-1.427567114,-4.341219276,0,4.185063415,-0.879187794,2.580818813,-1.892868285,8.407653514,-14.49641024,-4.248502511,0,1.67370509,0,-1.877142822,0,0,0,0,0,0,-0.910150331,-0.681376655,0,0,-1.870910352,-2.936419325,0,0,-1.579274096,0,-8.523951741,0,0,0,4.95447966,8.113828717,-5.10694486,-10.41010682,0,-1.823630497,-4.100732406,-4.91587664,-2.378254732,8.752061209
0,-5.302999091,0,-1.029492712,0,0,8.007868608,0.621550149,8.26264381,0,-11.03927162,0,0,-0.170799057,10.4339532,0,0,0,-2.509499108,-5.15815842,0,0,6.469207368,-12.26466086,0,-12.56481109,11.08542053,0,0,0,-3.061845005,0.988457355,0,12.8752758,0,0,-0.080068515,-5.975112823,5.732251291,0.271803513,5.586814469,0,7.212198641,0.968922689,0,2.794110407,0,1.573686079,0,10.35773113,-4.303227237,6.137379858,0,-2.398572182,0,0,-1.427567114,-4.341219276,0,4.185063415,-0.879187794,2.580818813,-1.892868285,8.407653514,-14.49641024,-4.248502511,0,1.67370509,0,-1.877142822,0,0,0,0,0,0,-0.910150331,-0.681376655,0,0,-1.870910352,-2.936419325,0,0,-1.579274096,0,-8.523951741,0,0,0,4.95447966,8.113828717,-5.10694486,-10.41010682,0,-1.823630497,-4.100732406,-4.91587664,-2.378254732,8.752061209
0,5.302999091,0,1.029492712,0,0,-8.007868608,-0.621550149,-8.26264381,0,11.03927162,0,0,0.170799057,-10.4339532,0,0,0,2.509499108,5.15815842,0,0,-6.469207368,12.26466086,0,12.56481109,-11.08542053,0,0,0,3.061845005,-0.988457355,0,-12.8752758,0,0,0.080068515,5.975112823,-5.732251291,-0.271803513,-5.586814469,0,-7.212198641,-0.968922689,0,-2.794110407,0,-1.573686079,0,-10.35773113,4.303227237,-6.137379858,0,2.398572182,0,0,1.427567114,4.341219276,0,-4.185063415,0.879187794,-2.580818813,1.892868285,-8.407653514,14.49641024,4.248502511,0,-1.67370509,0,1.877142822,0,0,0,0,0,0,0.910150331,0.681376655,0,0,1.870910352,2.936419325,0,0,1.579274096,0,8.523951741,0,0,0,-4.95447966,-8.113828717,5.10694486,10.41010682,0,1.823630497,4.100732406,4.91587664,2.378254732,-8.752061209
0,-5.302999091,0,-1.029492712,0,0,8.007868608,0.621550149,8.26264381,0,-11.03927162,0,0,-0.170799057,10.4339532,0,0,0,-2.509499108,-5.15815842,0,0,6.469207368,-12.26466086,0,-12.56481109,11.08542053,0,0,0,-3.061845005,0.988457355,0,12.8752758,0,0,-0.080068515,-5.975112823,5.732251291,0.271803513,5.586814469,0,7.212198641,0.968922689,0,2.794110407,0,1.573686079,0,10.35773113,-4.303227237,6.137379858,0,-2.398572182,0,0,-1.427567114,-4.341219276,0,4.185063415,-0.879187794,2.580818813,-1.892868285,8.407653514,-14.49641024,-4.248502511,0,1.67370509,0,-1.877142822,0,0,0,0,0,0,-0.910150331,-0.681376655,0,0,-1.870910352,-2.936419325,0,0,-1.579274096,0,-8.523951741,0,0,0,4.95447966,8.113828717,-5.10694486,-10.41010682,0,-1.823630497,-4.100732406,-4.91587664,-2.378254732,8.752061209
0,5.302999091,0,1.029492712,0,0,-8.007868608,-0.621550149,-8.26264381,0,11.03927162,0,0,0.170799057,-10.4339532,0,0,0,2.509499108,5.15815842,0,0,-6.469207368,12.26466086,0,12.56481109,-11.08542053,0,0,0,3.061845005,-0.988457355,0,-12.8752758,0,0,0.080068515,5.975112823,-5.732251291,-0.271803513,-5.586814469,0,-7.212198641,-0.968922689,0,-2.794110407,0,-1.573686079,0,-10.35773113,4.303227237,-6.137379858,0,2.398572182,0,0,1.427567114,4.341219276,0,-4.185063415,0.879187794,-2.580818813,1.892868285,-8.407653514,14.49641024,4.248502511,0,-1.67370509,0,1.877142822,0,0,0,0,0,0,0.910150331,0.681376655,0,0,1.870910352,2.936419325,0,0,1.579274096,0,8.523951741,0,0,0,-4.95447966,-8.113828717,5.10694486,10.41010682,0,1.823630497,4.100732406,4.91587664,2.378254732,-8.752061209
0,5.302999091,0,1.029492712,0,0,-8.007868608,-0.621550149,-8.26264381,0,11.03927162,0,0,0.170799057,-10.4339532,0,0,0,2.509499108,5.15815842,0,0,-6.469207368,12.26466086,0,12.56481109,-11.08542053,0,0,0,3.061845005,-0.988457355,0,-12.8752758,0,0,0.080068515,5.975112823,-5.732251291,-0.271803513,-5.586814469,0,-7.212198641,-0.968922689,0,-2.794110407,0,-1.573686079,0,-10.35773113,4.303227237,-6.137379858,0,2.398572182,0,0,1.427567114,4.341219276,0,-4.185063415,0.879187794,-2.580818813,1.892868285,-8.407653514,14.49641024,4.248502511,0,-1.67370509,0,1.877142822,0,0,0,0,0,0,0.910150331,0.681376655,0,0,1.870910352,2.936419325,0,0,1.579274096,0,8.523951741,0,0,0,-4.95447966,-8.113828717,5.10694486,10.41010682,0,1.823630497,4.100732406,4.91587664,2.378254732,-8.752061209
